Titre,ID,Date,Nature,Etat,Origine,Date Publication
Arrêté du 1er septembre 2015 fixant la liste des diplômes ou titres ouvrant accès aux concours externes ouverts pour le recrutement de contrôleurs des douanes et droits indirects,LEGITEXT000031140520_28-08-2017,,ARRETE,VIGUEUR,LEGI,2015-09-09T00:00:00.000+0000
Décret n° 2015-1095 du 31 août 2015 relatif au Conseil national consultatif pour la biosécurité,LEGITEXT000031124450_03-09-2015,2015-08-31,DECRET,VIGUEUR,LEGI,2015-09-02T00:00:00.000+0000
Arrêté du 27 août 2015 établissant un périmètre et des dates de fermeture de la pêche à l'araignée de mer dans les eaux relevant du secteur de la baie de Granville,LEGITEXT000031120439_04-09-2016,2015-08-27,ARRETE,VIGUEUR,LEGI,2015-09-01T00:00:00.000+0000
Décret n° 2015-1084 du 27 août 2015 relatif à la compatibilité électromagnétique des équipements électriques et électroniques,LEGITEXT000031116207_20-04-2016,2015-08-27,DECRET,VIGUEUR,LEGI,2015-08-29T00:00:00.000+0000
Décret n° 2015-1084 du 27 août 2015 relatif à la compatibilité électromagnétique des équipements électriques et électroniques,LEGITEXT000031116207_24-04-2017,2015-08-27,DECRET,VIGUEUR,LEGI,2015-08-29T00:00:00.000+0000
Arrêté du 27 août 2015 établissant un périmètre et des dates de fermeture de la pêche à l'araignée de mer dans les eaux relevant du secteur de la baie de Granville,LEGITEXT000031120439_15-10-2017,2015-08-27,ARRETE,VIGUEUR,LEGI,2015-09-01T00:00:00.000+0000
Décret n° 2015-1084 du 27 août 2015 relatif à la compatibilité électromagnétique des équipements électriques et électroniques,LEGITEXT000031116207_18-11-2019,2015-08-27,DECRET,VIGUEUR,LEGI,2015-08-29T00:00:00.000+0000
Décret n° 2015-1084 du 27 août 2015 relatif à la compatibilité électromagnétique des équipements électriques et électroniques,LEGITEXT000031116207_17-07-2021,2015-08-27,DECRET,VIGUEUR,LEGI,2015-08-29T00:00:00.000+0000
Arrêté du 27 août 2015 établissant un périmètre et des dates de fermeture de la pêche à l'araignée de mer dans les eaux relevant du secteur de la baie de Granville,LEGITEXT000031120439_02-09-2015,2015-08-27,ARRETE,VIGUEUR,LEGI,2015-09-01T00:00:00.000+0000
"Décret n° 2015-1077 du 26 août 2015 pris pour l'application de la loi n° 2004-639 du 2 juillet 2004 relative à l'octroi de mer, telle que modifiée par la loi n° 2015-762 du 29 juin 2015",LEGITEXT000031108725_29-08-2015,2015-08-26,DECRET,VIGUEUR,LEGI,2015-08-28T00:00:00.000+0000
"Décret n° 2015-1077 du 26 août 2015 pris pour l'application de la loi n° 2004-639 du 2 juillet 2004 relative à l'octroi de mer, telle que modifiée par la loi n° 2015-762 du 29 juin 2015",LEGITEXT000031108725_01-11-2021,2015-08-26,DECRET,VIGUEUR,LEGI,2015-08-28T00:00:00.000+0000
"Décret n° 2015-1077 du 26 août 2015 pris pour l'application de la loi n° 2004-639 du 2 juillet 2004 relative à l'octroi de mer, telle que modifiée par la loi n° 2015-762 du 29 juin 2015",LEGITEXT000031108725_01-01-2023,2015-08-26,DECRET,VIGUEUR,LEGI,2015-08-28T00:00:00.000+0000
"Décret n° 2015-1077 du 26 août 2015 pris pour l'application de la loi n° 2004-639 du 2 juillet 2004 relative à l'octroi de mer, telle que modifiée par la loi n° 2015-762 du 29 juin 2015",LEGITEXT000031108725_01-04-2021,2015-08-26,DECRET,VIGUEUR,LEGI,2015-08-28T00:00:00.000+0000
"Décret n° 2015-1077 du 26 août 2015 pris pour l'application de la loi n° 2004-639 du 2 juillet 2004 relative à l'octroi de mer, telle que modifiée par la loi n° 2015-762 du 29 juin 2015",LEGITEXT000031108725_19-11-2023,2015-08-26,DECRET,VIGUEUR,LEGI,2015-08-28T00:00:00.000+0000
"Décret n° 2015-1077 du 26 août 2015 pris pour l'application de la loi n° 2004-639 du 2 juillet 2004 relative à l'octroi de mer, telle que modifiée par la loi n° 2015-762 du 29 juin 2015",LEGITEXT000031108725_19-07-2016,2015-08-26,DECRET,VIGUEUR,LEGI,2015-08-28T00:00:00.000+0000
"Décret n° 2015-1029 du 19 août 2015 relatif à la direction de la protection des installations, moyens et activités de la défense",LEGITEXT000031079780_06-03-2017,2015-08-19,DECRET,VIGUEUR,LEGI,2015-08-21T00:00:00.000+0000
"Décret n° 2015-1029 du 19 août 2015 relatif à la direction de la protection des installations, moyens et activités de la défense",LEGITEXT000031079780_10-10-2016,2015-08-19,DECRET,VIGUEUR,LEGI,2015-08-21T00:00:00.000+0000
"Décret n° 2015-1029 du 19 août 2015 relatif à la direction de la protection des installations, moyens et activités de la défense",LEGITEXT000031079780_22-08-2015,2015-08-19,DECRET,VIGUEUR,LEGI,2015-08-21T00:00:00.000+0000
"Décret n° 2015-1029 du 19 août 2015 relatif à la direction de la protection des installations, moyens et activités de la défense",LEGITEXT000031079780_12-03-2016,2015-08-19,DECRET,VIGUEUR,LEGI,2015-08-21T00:00:00.000+0000
Arrêté du 19 août 2015 modifiant l'arrêté du 26 août 2008 fixant la liste des départements où les moustiques constituent une <mark>menace</mark> pour la santé de la population,LEGITEXT000031117478_30-08-2015,2015-08-19,ARRETE,VIGUEUR,LEGI,2015-08-29T00:00:00.000+0000
"Décret n° 2015-1029 du 19 août 2015 relatif à la direction de la protection des installations, moyens et activités de la défense",LEGITEXT000031079780_01-01-2020,2015-08-19,DECRET,VIGUEUR,LEGI,2015-08-21T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_19-08-2015,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_01-01-2019,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_01-01-2022,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_12-02-2020,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_01-01-2016,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_10-08-2016,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_27-12-2019,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_29-01-2017,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_24-05-2019,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_25-08-2021,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_22-06-2016,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_10-11-2019,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
LOI n° 2015-992 du 17 août 2015 relative à la transition énergétique pour la croissance verte (1),LEGITEXT000031047847_01-01-2018,2015-08-17,LOI,VIGUEUR,LEGI,2015-08-18T00:00:00.000+0000
Arrêté du 12 août 2015 relatif à l'organisation des évaluations pour l'obtention des modules constitutifs de titres et diplômes de formation professionnelle maritime,LEGITEXT000031092336_14-05-2020,2015-08-12,ARRETE,VIGUEUR,LEGI,2015-08-22T00:00:00.000+0000
Arrêté du 12 août 2015 relatif à l'organisation des évaluations pour l'obtention des modules constitutifs de titres et diplômes de formation professionnelle maritime,LEGITEXT000031092336_01-09-2015,2015-08-12,ARRETE,VIGUEUR,LEGI,2015-08-22T00:00:00.000+0000
Arrêté du 12 août 2015 relatif à l'organisation des évaluations pour l'obtention des modules constitutifs de titres et diplômes de formation professionnelle maritime,LEGITEXT000031092336_20-08-2016,2015-08-12,ARRETE,VIGUEUR,LEGI,2015-08-22T00:00:00.000+0000
Arrêté du 12 août 2015 relatif à l'organisation des évaluations pour l'obtention des modules constitutifs de titres et diplômes de formation professionnelle maritime,LEGITEXT000031092336_02-09-2017,2015-08-12,ARRETE,VIGUEUR,LEGI,2015-08-22T00:00:00.000+0000
Arrêté du 12 août 2015 relatif à l'organisation des évaluations pour l'obtention des modules constitutifs de titres et diplômes de formation professionnelle maritime,LEGITEXT000031092336_02-03-2020,2015-08-12,ARRETE,VIGUEUR,LEGI,2015-08-22T00:00:00.000+0000
Arrêté du 11 août 2015 pris en application de l'article R. 3417-20 du code de la défense,LEGITEXT000031042680_01-07-2020,2015-08-11,ARRETE,VIGUEUR,LEGI,2015-08-15T00:00:00.000+0000
Arrêté du 11 août 2015 pris en application de l'article R. 3417-20 du code de la défense,LEGITEXT000031042680_01-10-2023,2015-08-11,ARRETE,VIGUEUR,LEGI,2015-08-15T00:00:00.000+0000
Arrêté du 11 août 2015 pris en application de l'article R. 3417-20 du code de la défense,LEGITEXT000031042680_16-08-2015,2015-08-11,ARRETE,VIGUEUR,LEGI,2015-08-15T00:00:00.000+0000
Arrêté du 7 août 2015 portant approbation du règlement général de l'Agence nationale pour la rénovation urbaine relatif au nouveau programme national de renouvellement urbain,LEGITEXT000031041794_15-08-2015,2015-08-07,ARRETE,VIGUEUR,LEGI,2015-08-14T00:00:00.000+0000
Arrêté du 3 août 2015 portant extension d'un service territorial éducatif de milieu ouvert à Marseille (13),LEGITEXT000031033471_14-08-2015,2015-08-03,ARRETE,VIGUEUR,LEGI,2015-08-13T00:00:00.000+0000
Arrêté du 3 août 2015 fixant la liste des formations spécialisées et la durée du lien au service qui leur est attachée,LEGITEXT000031090970_01-09-2015,2015-08-03,ARRETE,VIGUEUR,LEGI,2015-08-20T00:00:00.000+0000
"Arrêté du 31 juillet 2015 modifiant l'arrêté du 27 août 2010 relatif aux brigades de recherche et d'intervention, antennes de l'Office central de lutte contre le <mark>crime</mark> organisé",LEGITEXT000030961877_02-08-2015,2015-07-31,ARRETE,VIGUEUR,LEGI,2015-08-01T00:00:00.000+0000
Arrêté du 31 juillet 2015 relatif à l'autorisation des opérations d'affrètement et de partage de codes des entreprises de transport aérien titulaires d'une licence d'exploitation délivrée par la France,LEGITEXT000031088434_13-08-2015,2015-07-31,ARRETE,VIGUEUR,LEGI,2015-08-12T00:00:00.000+0000
Décret n° 2015-961 du 31 juillet 2015 relatif à la formation et à l'indemnisation des assesseurs maritimes des tribunaux maritimes,LEGITEXT000030972313_06-08-2015,2015-07-31,DECRET,VIGUEUR,LEGI,2015-08-05T00:00:00.000+0000
Décret n° 2015-961 du 31 juillet 2015 relatif à la formation et à l'indemnisation des assesseurs maritimes des tribunaux maritimes,LEGITEXT000030972313_01-01-2020,2015-07-31,DECRET,VIGUEUR,LEGI,2015-08-05T00:00:00.000+0000
LOI n° 2015-917 du 28 juillet 2015 actualisant la programmation militaire pour les années 2015 à 2019 et portant diverses dispositions concernant la défense (1),LEGITEXT000030944335_01-01-2019,2015-07-28,LOI,VIGUEUR,LEGI,2015-07-29T00:00:00.000+0000
LOI n° 2015-917 du 28 juillet 2015 actualisant la programmation militaire pour les années 2015 à 2019 et portant diverses dispositions concernant la défense (1),LEGITEXT000030944335_29-01-2017,2015-07-28,LOI,VIGUEUR,LEGI,2015-07-29T00:00:00.000+0000
LOI n° 2015-917 du 28 juillet 2015 actualisant la programmation militaire pour les années 2015 à 2019 et portant diverses dispositions concernant la défense (1),LEGITEXT000030944335_30-07-2015,2015-07-28,LOI,VIGUEUR,LEGI,2015-07-29T00:00:00.000+0000
LOI n° 2015-917 du 28 juillet 2015 actualisant la programmation militaire pour les années 2015 à 2019 et portant diverses dispositions concernant la défense (1),LEGITEXT000030944335_02-03-2017,2015-07-28,LOI,VIGUEUR,LEGI,2015-07-29T00:00:00.000+0000
LOI n° 2015-917 du 28 juillet 2015 actualisant la programmation militaire pour les années 2015 à 2019 et portant diverses dispositions concernant la défense (1),LEGITEXT000030944335_01-01-2016,2015-07-28,LOI,VIGUEUR,LEGI,2015-07-29T00:00:00.000+0000
LOI n° 2015-912 du 24 juillet 2015 relative au renseignement (1),LEGITEXT000030933629_27-07-2015,2015-07-24,LOI,VIGUEUR,LEGI,2015-07-26T00:00:00.000+0000
LOI n° 2015-912 du 24 juillet 2015 relative au renseignement (1),LEGITEXT000030933629_31-10-2017,2015-07-24,LOI,VIGUEUR,LEGI,2015-07-26T00:00:00.000+0000
LOI n° 2015-912 du 24 juillet 2015 relative au renseignement (1),LEGITEXT000030933629_27-12-2020,2015-07-24,LOI,VIGUEUR,LEGI,2015-07-26T00:00:00.000+0000
LOI n° 2015-912 du 24 juillet 2015 relative au renseignement (1),LEGITEXT000030933629_31-07-2021,2015-07-24,LOI,VIGUEUR,LEGI,2015-07-26T00:00:00.000+0000
LOI n° 2015-912 du 24 juillet 2015 relative au renseignement (1),LEGITEXT000030933629_03-10-2015,2015-07-24,LOI,VIGUEUR,LEGI,2015-07-26T00:00:00.000+0000
Ordonnance n° 2015-899 du 23 juillet 2015 relative aux marchés publics,LEGITEXT000030921938_02-03-2017,2015-07-23,ORDONNANCE,VIGUEUR,LEGI,2015-07-24T00:00:00.000+0000
Ordonnance n° 2015-899 du 23 juillet 2015 relative aux marchés publics,LEGITEXT000030921938_25-11-2018,2015-07-23,ORDONNANCE,VIGUEUR,LEGI,2015-07-24T00:00:00.000+0000
Ordonnance n° 2015-899 du 23 juillet 2015 relative aux marchés publics,LEGITEXT000030921938_11-12-2016,2015-07-23,ORDONNANCE,VIGUEUR,LEGI,2015-07-24T00:00:00.000+0000
Ordonnance n° 2015-899 du 23 juillet 2015 relative aux marchés publics,LEGITEXT000030921938_01-04-2016,2015-07-23,ORDONNANCE,VIGUEUR,LEGI,2015-07-24T00:00:00.000+0000
Ordonnance n° 2015-899 du 23 juillet 2015 relative aux marchés publics,LEGITEXT000030921938_07-09-2018,2015-07-23,ORDONNANCE,VIGUEUR,LEGI,2015-07-24T00:00:00.000+0000
Ordonnance n° 2015-899 du 23 juillet 2015 relative aux marchés publics,LEGITEXT000030921938_25-01-2019,2015-07-23,ORDONNANCE,VIGUEUR,LEGI,2015-07-24T00:00:00.000+0000
Arrêté du 23 juillet 2015 définissant les cahiers des charges des formations relatives à l'efficacité énergétique et à l'installation d'équipements de production d'énergie utilisant une source d'énergie renouvelable dans les départements d'outre-mer,LEGITEXT000030953584_01-01-2016,2015-07-23,ARRETE,VIGUEUR,LEGI,2015-07-30T00:00:00.000+0000
Ordonnance n° 2015-899 du 23 juillet 2015 relative aux marchés publics,LEGITEXT000030921938_09-07-2016,2015-07-23,ORDONNANCE,VIGUEUR,LEGI,2015-07-24T00:00:00.000+0000
Ordonnance n° 2015-899 du 23 juillet 2015 relative aux marchés publics,LEGITEXT000030921938_05-06-2016,2015-07-23,ORDONNANCE,VIGUEUR,LEGI,2015-07-24T00:00:00.000+0000
Ordonnance n° 2015-899 du 23 juillet 2015 relative aux marchés publics,LEGITEXT000030921938_01-08-2018,2015-07-23,ORDONNANCE,VIGUEUR,LEGI,2015-07-24T00:00:00.000+0000
Arrêté du 23 juillet 2015 définissant les cahiers des charges des formations relatives à l'efficacité énergétique et à l'installation d'équipements de production d'énergie utilisant une source d'énergie renouvelable dans les départements d'outre-mer,LEGITEXT000030953584_01-01-2021,2015-07-23,ARRETE,VIGUEUR,LEGI,2015-07-30T00:00:00.000+0000
Ordonnance n° 2015-899 du 23 juillet 2015 relative aux marchés publics,LEGITEXT000030921938_29-01-2017,2015-07-23,ORDONNANCE,VIGUEUR,LEGI,2015-07-24T00:00:00.000+0000
Arrêté du 23 juillet 2015 définissant les cahiers des charges des formations relatives à l'efficacité énergétique et à l'installation d'équipements de production d'énergie utilisant une source d'énergie renouvelable dans les départements d'outre-mer,LEGITEXT000030953584_01-01-2017,2015-07-23,ARRETE,VIGUEUR,LEGI,2015-07-30T00:00:00.000+0000
Ordonnance n° 2015-899 du 23 juillet 2015 relative aux marchés publics,LEGITEXT000030921938_15-07-2018,2015-07-23,ORDONNANCE,VIGUEUR,LEGI,2015-07-24T00:00:00.000+0000
Arrêté du 23 juillet 2015 définissant les cahiers des charges des formations relatives à l'efficacité énergétique et à l'installation d'équipements de production d'énergie utilisant une source d'énergie renouvelable dans les départements d'outre-mer,LEGITEXT000030953584_01-10-2015,2015-07-23,ARRETE,VIGUEUR,LEGI,2015-07-30T00:00:00.000+0000
Arrêté du 22 juillet 2015 pris en application du décret n° 2014-444 du 29 avril 2014 relatif au fonds de soutien aux collectivités territoriales et à certains établissements publics ayant souscrit des contrats de prêt ou des contrats financiers structurés à risque,LEGITEXT000030955143_01-08-2015,2015-07-22,ARRETE,VIGUEUR,LEGI,2015-07-31T00:00:00.000+0000
Arrêté du 22 juillet 2015 pris en application du décret n° 2014-444 du 29 avril 2014 relatif au fonds de soutien aux collectivités territoriales et à certains établissements publics ayant souscrit des contrats de prêt ou des contrats financiers structurés à risque,LEGITEXT000030955143_11-06-2017,2015-07-22,ARRETE,VIGUEUR,LEGI,2015-07-31T00:00:00.000+0000
"Arrêté du 21 juillet 2015 relatif aux systèmes d'assainissement collectif et aux installations d'assainissement non collectif, à l'exception des installations d'assainissement non collectif recevant une charge brute de pollution organique inférieure ou égale à 1,2 kg/j de DBO5",LEGITEXT000031088680_21-07-2024,2015-07-21,ARRETE,VIGUEUR,LEGI,2015-08-19T00:00:00.000+0000
"Arrêté du 21 juillet 2015 relatif aux systèmes d'assainissement collectif et aux installations d'assainissement non collectif, à l'exception des installations d'assainissement non collectif recevant une charge brute de pollution organique inférieure ou égale à 1,2 kg/j de DBO5",LEGITEXT000031088680_01-01-2021,2015-07-21,ARRETE,VIGUEUR,LEGI,2015-08-19T00:00:00.000+0000
"Arrêté du 21 juillet 2015 relatif aux systèmes d'assainissement collectif et aux installations d'assainissement non collectif, à l'exception des installations d'assainissement non collectif recevant une charge brute de pollution organique inférieure ou égale à 1,2 kg/j de DBO5",LEGITEXT000031088680_11-10-2020,2015-07-21,ARRETE,VIGUEUR,LEGI,2015-08-19T00:00:00.000+0000
"Arrêté du 21 juillet 2015 relatif aux systèmes d'assainissement collectif et aux installations d'assainissement non collectif, à l'exception des installations d'assainissement non collectif recevant une charge brute de pollution organique inférieure ou égale à 1,2 kg/j de DBO5",LEGITEXT000031088680_24-09-2017,2015-07-21,ARRETE,VIGUEUR,LEGI,2015-08-19T00:00:00.000+0000
"Arrêté du 21 juillet 2015 relatif aux systèmes d'assainissement collectif et aux installations d'assainissement non collectif, à l'exception des installations d'assainissement non collectif recevant une charge brute de pollution organique inférieure ou égale à 1,2 kg/j de DBO5",LEGITEXT000031088680_01-01-2016,2015-07-21,ARRETE,VIGUEUR,LEGI,2015-08-19T00:00:00.000+0000
Arrêté du 20 juillet 2015 relatif aux différentes voies d'accès à la profession de professeur de danse en application de l'article L. 362-1 du code de l'éducation,LEGITEXT000030945944_30-07-2015,2015-07-20,ARRETE,VIGUEUR,LEGI,2015-07-29T00:00:00.000+0000
Arrêté du 20 juillet 2015 relatif aux différentes voies d'accès à la profession de professeur de danse en application de l'article L. 362-1 du code de l'éducation,LEGITEXT000030945944_06-07-2016,2015-07-20,ARRETE,VIGUEUR,LEGI,2015-07-29T00:00:00.000+0000
Arrêté du 20 juillet 2015 relatif aux différentes voies d'accès à la profession de professeur de danse en application de l'article L. 362-1 du code de l'éducation,LEGITEXT000030945944_28-01-2018,2015-07-20,ARRETE,VIGUEUR,LEGI,2015-07-29T00:00:00.000+0000
Arrêté du 17 juillet 2015 fixant l'organisation en sous-directions de la direction des affaires criminelles et des grâces,LEGITEXT000031041936_01-09-2015,2015-07-17,ARRETE,VIGUEUR,LEGI,2015-08-14T00:00:00.000+0000
Arrêté du 17 juillet 2015 fixant l'organisation en bureaux de la direction des affaires criminelles et des grâces,LEGITEXT000031041906_02-05-2017,2015-07-17,ARRETE,VIGUEUR,LEGI,2015-08-14T00:00:00.000+0000
Arrêté du 17 juillet 2015 fixant l'organisation en sous-directions de la direction des affaires criminelles et des grâces,LEGITEXT000031041936_02-05-2017,2015-07-17,ARRETE,VIGUEUR,LEGI,2015-08-14T00:00:00.000+0000
Arrêté du 17 juillet 2015 portant enregistrement au répertoire national des certifications professionnelles,LEGITEXT000030935877_19-12-2016,2015-07-17,ARRETE,VIGUEUR,LEGI,2015-07-25T00:00:00.000+0000
Arrêté du 17 juillet 2015 portant enregistrement au répertoire national des certifications professionnelles,LEGITEXT000030935877_04-12-2015,2015-07-17,ARRETE,VIGUEUR,LEGI,2015-07-25T00:00:00.000+0000
Arrêté du 17 juillet 2015 fixant l'organisation en bureaux de la direction des affaires criminelles et des grâces,LEGITEXT000031041906_01-09-2015,2015-07-17,ARRETE,VIGUEUR,LEGI,2015-08-14T00:00:00.000+0000
Arrêté du 17 juillet 2015 fixant le programme d'enseignement d'informatique et création numérique en classe de seconde générale et technologique,LEGITEXT000030965936_01-09-2015,2015-07-17,ARRETE,VIGUEUR,LEGI,2015-08-04T00:00:00.000+0000
Arrêté du 17 juillet 2015 portant enregistrement au répertoire national des certifications professionnelles,LEGITEXT000030935877_09-02-2018,2015-07-17,ARRETE,VIGUEUR,LEGI,2015-07-25T00:00:00.000+0000
Arrêté du 17 juillet 2015 portant enregistrement au répertoire national des certifications professionnelles,LEGITEXT000030935877_18-04-2018,2015-07-17,ARRETE,VIGUEUR,LEGI,2015-07-25T00:00:00.000+0000
Arrêté du 17 juillet 2015 portant enregistrement au répertoire national des certifications professionnelles,LEGITEXT000030935877_26-07-2015,2015-07-17,ARRETE,VIGUEUR,LEGI,2015-07-25T00:00:00.000+0000
Arrêté du 16 juillet 2015 fixant la liste des opérations de restructuration du ministère de la défense ouvrant droit à un congé de restructuration,LEGITEXT000031134209_23-02-2016,2015-07-16,ARRETE,VIGUEUR,LEGI,2015-09-06T00:00:00.000+0000
Arrêté du 16 juillet 2015 fixant la liste des opérations de restructuration du ministère de la défense ouvrant droit à un congé de restructuration,LEGITEXT000031134209_13-12-2020,2015-07-16,ARRETE,VIGUEUR,LEGI,2015-09-06T00:00:00.000+0000
Arrêté du 16 juillet 2015 fixant la liste des opérations de restructuration du ministère de la défense ouvrant droit à un congé de restructuration,LEGITEXT000031134209_08-05-2017,2015-07-16,ARRETE,VIGUEUR,LEGI,2015-09-06T00:00:00.000+0000
Arrêté du 16 juillet 2015 fixant la liste des opérations de restructuration ouvrant droit au complément indemnitaire d'accompagnement,LEGITEXT000031101859_23-02-2016,2015-07-16,ARRETE,VIGUEUR,LEGI,2015-08-27T00:00:00.000+0000
Arrêté du 16 juillet 2015 fixant la liste des opérations de restructuration ouvrant droit au complément indemnitaire d'accompagnement,LEGITEXT000031101859_08-05-2017,2015-07-16,ARRETE,VIGUEUR,LEGI,2015-08-27T00:00:00.000+0000
Arrêté du 16 juillet 2015 fixant la liste des opérations de restructuration du ministère de la défense ouvrant droit à un congé de restructuration,LEGITEXT000031134209_01-01-2021,2015-07-16,ARRETE,VIGUEUR,LEGI,2015-09-06T00:00:00.000+0000
Arrêté du 16 juillet 2015 fixant la liste des opérations de restructuration ouvrant droit au complément indemnitaire d'accompagnement,LEGITEXT000031101859_13-12-2020,2015-07-16,ARRETE,VIGUEUR,LEGI,2015-08-27T00:00:00.000+0000
Arrêté du 16 juillet 2015 fixant la liste des opérations de restructuration ouvrant droit au complément indemnitaire d'accompagnement,LEGITEXT000031101859_28-08-2015,2015-07-16,ARRETE,VIGUEUR,LEGI,2015-08-27T00:00:00.000+0000
Arrêté du 16 juillet 2015 fixant la liste des opérations de restructuration du ministère de la défense ouvrant droit à un congé de restructuration,LEGITEXT000031134209_07-09-2015,2015-07-16,ARRETE,VIGUEUR,LEGI,2015-09-06T00:00:00.000+0000
Arrêté du 16 juillet 2015 fixant la liste des opérations de restructuration du ministère de la défense ouvrant droit à un congé de restructuration,LEGITEXT000031134209_10-10-2016,2015-07-16,ARRETE,VIGUEUR,LEGI,2015-09-06T00:00:00.000+0000
Arrêté du 16 juillet 2015 fixant la liste des opérations de restructuration ouvrant droit au complément indemnitaire d'accompagnement,LEGITEXT000031101859_10-10-2016,2015-07-16,ARRETE,VIGUEUR,LEGI,2015-08-27T00:00:00.000+0000
Arrêté du 15 juillet 2015 relatif aux brevets d'aptitude aux fonctions d'animateur et de directeur en accueils collectifs de mineurs,LEGITEXT000030904312_08-02-2020,2015-07-15,ARRETE,VIGUEUR,LEGI,2015-07-17T00:00:00.000+0000
Arrêté du 15 juillet 2015 relatif aux brevets d'aptitude aux fonctions d'animateur et de directeur en accueils collectifs de mineurs,LEGITEXT000030904312_01-10-2015,2015-07-15,ARRETE,VIGUEUR,LEGI,2015-07-17T00:00:00.000+0000
Arrêté du 15 juillet 2015 relatif aux brevets d'aptitude aux fonctions d'animateur et de directeur en accueils collectifs de mineurs,LEGITEXT000030904312_06-03-2021,2015-07-15,ARRETE,VIGUEUR,LEGI,2015-07-17T00:00:00.000+0000
Arrêté du 15 juillet 2015 relatif aux brevets d'aptitude aux fonctions d'animateur et de directeur en accueils collectifs de mineurs,LEGITEXT000030904312_12-06-2021,2015-07-15,ARRETE,VIGUEUR,LEGI,2015-07-17T00:00:00.000+0000
Arrêté du 15 juillet 2015 relatif aux brevets d'aptitude aux fonctions d'animateur et de directeur en accueils collectifs de mineurs,LEGITEXT000030904312_29-02-2024,2015-07-15,ARRETE,VIGUEUR,LEGI,2015-07-17T00:00:00.000+0000
Décret n° 2015-845 du 10 juillet 2015 relatif aux prestations de sûreté fournies par le service interne de sécurité de la SNCF,LEGITEXT000030867605_21-12-2018,2015-07-10,DECRET,VIGUEUR,LEGI,2015-07-11T00:00:00.000+0000
Décret n° 2015-845 du 10 juillet 2015 relatif aux prestations de sûreté fournies par le service interne de sécurité de la SNCF,LEGITEXT000030867605_12-07-2015,2015-07-10,DECRET,VIGUEUR,LEGI,2015-07-11T00:00:00.000+0000
Décret n° 2015-845 du 10 juillet 2015 relatif aux prestations de sûreté fournies par le service interne de sécurité de la SNCF,LEGITEXT000030867605_01-02-2017,2015-07-10,DECRET,VIGUEUR,LEGI,2015-07-11T00:00:00.000+0000
"Arrêté du 9 juillet 2015 relatif à la procédure de désignation des membres du Conseil économique, social et environnemental représentant les activités économiques et sociales des départements et régions d'outre-mer, des collectivités d'outre-mer et de la Nouvelle-Calédonie",LEGITEXT000030933082_26-07-2015,2015-07-09,ARRETE,VIGUEUR,LEGI,2015-07-25T00:00:00.000+0000
"Arrêté du 9 juillet 2015 relatif à la procédure de désignation des membres du Conseil économique, social et environnemental représentant les activités économiques et sociales des départements et régions d'outre-mer, des collectivités d'outre-mer et de la Nouvelle-Calédonie",LEGITEXT000030933082_13-09-2015,2015-07-09,ARRETE,VIGUEUR,LEGI,2015-07-25T00:00:00.000+0000
